@timestamp;contentpackage;devicebrand;devicefamily;path;contenttype;protocol;timetoserv;@version;uid;cachename;sid;statuscode;assetnumber;timefirstbyte;devicemodel;livechannel;coordinates;uamajor;host;contentlength;cachecontrol;maxage;popname;osfamily;uafamily;method;manifest;hit;fragment
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000208;1;;1;483575;200;;0.00015;;;190;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029495;video/mp4;HTTP/1.1;0.000223;1;946;1;9688;200;;0.000155;0;13;1;;1;530.3174603174604;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000205;1;;1;484116;200;;0.000126;;;0;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;16;application/zip;HTTP/1.1;0.000197;1;;1;483699;200;;0.000129;;;269;0;0;68.25396825396825;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:16.000Z;;1;5;53476366;video/mpeg;HTTP/1.1;0.119494;1;878;1;12601;200;;0.023643;4;118;34;;1;1868.063492063492;Cache-Control:max-age=14400;14400;0;3;6;GET;FALSE;miss;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000217;1;;1;484047;200;;0.000147;;;0;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029339;video/mp4;HTTP/1.1;0.0002;1;8864;1;52053;200;;0.00013;0;8;1;4;1;532.1269841269841;Cache-Control:max-age=14400;14400;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;11;application/zip;HTTP/1.1;0.000221;1;;1;483575;200;;0.00016;1;;1;3;0;71.25396825396825;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029495;video/mp4;HTTP/1.1;0.000233;1;426;1;975;200;;0.000152;0;13;1;;1;530.3174603174604;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;4;8;2028763;video/mp4;HTTP/1.1;0.000201;1;6936;1;481962;200;;0.000134;7;79;1;1;1;527.4444444444445;Cache-Control:max-age=14400;14400;0;6;8;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2028758;video/mp4;HTTP/1.1;0.000972;1;1310;1;12331;200;;0.00014;0;8;1;;1;27896.84126984127;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;790;;HTTP/1.1;0.006262;1;;1;483945;200;;0.00619;1;;0;3;0;0.0;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;miss;FALSE
2088-05-13T13:58:17.000Z;;0;1;202;text/xml;HTTP/1.1;0.000212;1;12243;1;483190;200;;0.000152;0;17;1;;1;22.333333333333332;Cache-Control:max-age=1;1;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;1125565;application/zip;HTTP/1.1;0.000215;1;;1;484008;200;;0.000155;1;;1;3;0;37.38095238095238;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000224;1;;1;484147;200;;0.000172;;;2411;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;17;application/zip;HTTP/1.1;0.000231;1;;1;484047;200;;0.00015;1;;1;3;0;8.158730158730158;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;29;application/zip;HTTP/1.1;0.000182;1;;1;484047;200;;0.000128;;;0;0;0;15.174603174603174;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:16.000Z;;4;8;53475601;video/mp4;HTTP/1.1;0.781929;1;2048;1;21090;200;;0.000142;7;48;1;0;1;17116.26984126984;Cache-Control:max-age=14400;14400;0;6;8;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;31;text/xml;HTTP/1.1;0.000232;1;88;1;115;200;;0.000141;0;13;2071;4;1;22.58730158730159;Cache-Control:max-age=1;1;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000185;1;;1;483768;200;;0.00013;;;1;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;1;2;283205;application/zip;HTTP/1.1;0.000164;1;;1;483768;200;;0.000113;1;;1459;3;0;7.555555555555555;Cache-Control:public,max-age=300;300;0;3;4;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;31;text/xml;HTTP/1.1;0.000187;1;795;1;11515;200;;0.000145;0;13;1;;1;22.58730158730159;Cache-Control:max-age=1;1;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029444;video/mp4;HTTP/1.1;0.000239;1;12531;1;472880;200;;0.000153;0;8;1;;1;532.3809523809524;Cache-Control:max-age=14400;14400;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029444;video/mp4;HTTP/1.1;0.00022;1;9894;1;57843;200;;0.000144;0;8;977;1;1;532.3809523809524;Cache-Control:max-age=14400;14400;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;4;8;151;text/xml;HTTP/1.1;0.000171;1;1740;1;9917;200;;0.000133;7;14;0;8;1;20.857142857142858;Cache-Control:max-age=1;1;0;6;8;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;2029444;video/mp4;HTTP/1.1;0.000143;1;18249;1;472828;200;;9.1e-05;0;8;1;1;1;532.3809523809524;Cache-Control:max-age=14400;14400;0;1;2;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;0;1;18;text/xml;HTTP/1.1;0.000175;1;11046;1;480618;200;;0.000131;0;8;1;;1;22.603174603174605;Cache-Control:max-age=1;1;0;1;1;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000174;1;;1;12163;200;;0.000125;;;0;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
2088-05-13T13:58:17.000Z;;;0;1;application/zip;HTTP/1.1;0.000143;1;;1;12163;200;;9.6e-05;;;277;0;0;15.079365079365079;Cache-Control:public,max-age=300;300;0;0;0;GET;FALSE;hit;FALSE
